search,found,file num
komodo_dragon,Komodo dragon,27
kiwi,Kiwi,27
kami,Kami,27
knights_of_labor,Knights of Labor,27
kosovo,Kosovo,27
luxembourg,Luxembourg,27
kepler's_laws_of_planetary_motion,Kepler's laws of planetary motion,27
laser,Laser,27
lithium,Lithium,27
louisiana_purchase,Louisiana Purchase,27
libya,Libya,27
leo_(constellation),Leo (constellation),27
louis_pasteur,Louis Pasteur,27
ludwig_wittgenstein,Ludwig Wittgenstein,27
lawrencium,Lawrencium,27
laos,Laos,27
lesotho,Lesotho,27
luddite,Luddite,27
leon_trotsky,Leon Trotsky,28
ludwig_mies_van_der_rohe,Ludwig Mies van der Rohe,28
le_corbusier,Le Corbusier,28
ludwig_van_beethoven,Ludwig van Beethoven,28
league_of_nations,League of Nations,28
lipid,Lipid,28
lie_algebra,Lie algebra,28
lake_erie,Lake Erie,28
lake_ontario,Lake Ontario,28
lake_michigan,Lake Michigan,28
lake_superior,Lake Superior,28
liar_paradox,Liar paradox,28
liquid_crystal,Liquid crystal,28
limbo,Limbo,28
lethe,Lethe,28
laurence_sterne,Laurence Sterne,28
louisa_may_alcott,Louisa May Alcott,28
loki,Loki,28
leon_battista_alberti,Leon Battista Alberti,28
livy,Livy,28
lise_meitner,Lise Meitner,28
leonardo_da_vinci,Leonardo da Vinci,28
liverpool,Liverpool,28
leyden_jar,Leyden jar,28
lysosome,Lysosome,28
louisiana,Louisiana,28
lorenz_curve,Lorenz curve,28
lupercalia,Lupercalia,28
book_of_leviticus,Book of Leviticus,28
lake_ladoga,Lake Ladoga,28
lake_champlain,Lake Champlain,28
lambda_calculus,Lambda calculus,28
labyrinth,Labyrinth,28
lagrangian_point,Lagrangian point,28
light-emitting_diode,Light-emitting diode,28
lugh,Lugh,28
lambda_phage,Lambda phage,28
louis_armstrong,Louis Armstrong,28
long_island,Long Island,28
lens_(optics),Lens (optics),28
logo_(programming_language),Logo (programming language),28
lake_eyre,Lake Eyre,28
leonids,Leonids,28
laminar_flow,Laminar flow,28
logical_positivism,Logical positivism,28
lorentz_transformation,Lorentz transformation,28
leda_and_the_swan,Leda and the Swan,29
leukemia,Leukemia,29
linear_b,Linear B,29
leto,Leto,29
ligand,Ligand,29
lascaux,Lascaux,29
lollardy,Lollardy,29
lilith,Lilith,29
lorentz_force,Lorentz force,29
lactose,Lactose,29
lake_nicaragua,Lake Nicaragua,29
louis_riel,Louis Riel,29
lazio,Lazio,29
mural,Mural,29
michigan,Michigan,29
minimum_wage,Minimum wage,29
monopoly,Monopoly,29
monopolistic_competition,Monopolistic competition,29
metaphysics,Metaphysics,29
magnesium,Magnesium,29
manitoba,Manitoba,29
muhammad,Muhammad,29
madagascar,Madagascar,29
meiosis,Meiosis,29
muscular_dystrophy,Muscular dystrophy,29
myasthenia_gravis,Myasthenia gravis,29
milgram_experiment,Milgram experiment,29
mass,Mass,29
manganese,Manganese,29
molybdenum,Molybdenum,30
munich,Munich,30
maldives,Maldives,30
maya_lin,Maya Lin,30
mauritius,Mauritius,30
montserrat,Montserrat,30
mozambique,Mozambique,30
geography_of_mozambique,Geography of Mozambique,30
myelin,Myelin,30
marco_polo,Marco Polo,30
maurice_merleau-ponty,Maurice Merleau-Ponty,30
materialism,Materialism,30
mind,Mind,30
miguel_de_cervantes,Miguel de Cervantes,30
max_weber,Max Weber,30
max_horkheimer,Max Horkheimer,30
burma,Burma,30
mishnah,Mishnah,30
mao_zedong,Mao Zedong,30
marshall_mcluhan,Marshall McLuhan,30
moses,Moses,30
mitochondrion,Mitochondrion,30
minnesota,Minnesota,31
missouri_river,Missouri River,31
molecular_orbital,Molecular orbital,31
margaret_mead,Margaret Mead,31
milton_friedman,Milton Friedman,31
mahabharata,Mahabharata,31
mercury_(planet),Mercury (planet),31
mercantilism,Mercantilism,31
michael_faraday,Michael Faraday,31
maxwell's_equations,Maxwell's equations,31
main_(river),Main (river),31
manichaeism,Manichaeism,31
martin_van_buren,Martin Van Buren,31
marshall_plan,Marshall Plan,31
murray_river,Murray River,31
project_mercury,Project Mercury,31
margaret_thatcher,Margaret Thatcher,31
mary_wollstonecraft,Mary Wollstonecraft,31
meson,Meson,31
mosque,Mosque,31
madeira,Madeira,31
mannerism,Mannerism,31
maser,Maser,31
mark_antony,Mark Antony,31
maine,Maine,31
montana,Montana,31
mach_number,Mach number,31
meditation,Meditation,31
methodism,Methodism,31
muon,Muon,31
messenger_rna,Messenger RNA,32
mushroom,Mushroom,32
mary_cassatt,Mary Cassatt,32
maginot_line,Maginot Line,32
month,Month,32
mitosis,Mitosis,32
miles_davis,Miles Davis,32
malaria,Malaria,32
marcello_malpighi,Marcello Malpighi,32
momentum,Momentum,32
murray_gell-mann,Murray Gell-Mann,32
magnetosphere,Magnetosphere,32
metaphor,Metaphor,32
mindanao,Mindanao,32
malleus_maleficarum,Malleus Maleficarum,32
"mary,_queen_of_scots","Mary, Queen of Scots",32
morphine,Morphine,32
microtubule,Microtubule,32
minos,Minos,32
margaret_sanger,Margaret Sanger,32
midas,Midas,33
mulholland_drive_(film),Mulholland Drive (film),33
motet,Motet,33
merlin,Merlin,33
malt,Malt,33
monoamine_oxidase,Monoamine oxidase,33
magna_carta,Magna Carta,33
methadone,Methadone,33
mikhail_gorbachev,Mikhail Gorbachev,33
marcel_proust,Marcel Proust,33
michelangelo,Michelangelo,33
mormonism,Mormonism,33
mohism,Mohism,33
neuron,Neuron,33
nanook_of_the_north,Nanook of the North,33
nitrogen,Nitrogen,33
nominalism,Nominalism,33
north_sea,North Sea,33
new_brunswick,New Brunswick,33
nova_scotia,Nova Scotia,33
niels_bohr,Niels Bohr,33
nevada,Nevada,33
nirvana,Nirvana,33
neutron,Neutron,33
neon,Neon,33
nickel,Nickel,33
niobium,Niobium,33
namibia,Namibia,33
nauru,Nauru,33
new_caledonia,New Caledonia,34
nicaragua,Nicaragua,34
niger_river,Niger River,34
neville_chamberlain,Neville Chamberlain,34
nairobi,Nairobi,34
neutrino,Neutrino,34
nylon,Nylon,34
nucleotide,Nucleotide,34
nitroglycerin,Nitroglycerin,34
nicene_creed,Nicene Creed,34
nuclear_fusion,Nuclear fusion,34
noam_chomsky,Noam Chomsky,34
nero,Nero,34
northern_territory,Northern Territory,34
new_jersey,New Jersey,34
new_south_wales,New South Wales,34
nitric_acid,Nitric acid,34
nihilism,Nihilism,34
nation_of_islam,Nation of Islam,34
normandy,Normandy,34
nathaniel_hawthorne,Nathaniel Hawthorne,34
nagasaki,Nagasaki,34
noble_eightfold_path,Noble Eightfold Path,34
neurotransmitter,Neurotransmitter,34
neutron_star,Neutron star,34
seven_laws_of_noah,Seven Laws of Noah,35
nucleolus,Nucleolus,35
nitrogen_fixation,Nitrogen fixation,35
naguib_mahfouz,Naguib Mahfouz,35
nuclear_fission,Nuclear fission,35
nestorianism,Nestorianism,35
nutation,Nutation,35
nagarjuna,Nagarjuna,35
orson_welles,Orson Welles,35
oligopoly,Oligopoly,35
oboe,Oboe,35
objectivism_(ayn_rand),Objectivism (Ayn Rand),35
ontology,Ontology,35
ordovician,Ordovician,35
ozymandias,Ozymandias,35
oxygen,Oxygen,35
osmium,Osmium,35
oslo,Oslo,35
oman,Oman,35
geography_of_oman,Geography of Oman,35
oort_cloud,Oort cloud,35
oliver_cromwell,Oliver Cromwell,35
otto_von_bismarck,Otto von Bismarck,35
osteoporosis,Osteoporosis,35
olbers'_paradox,Olbers' paradox,35
organometallic_chemistry,Organometallic chemistry,35
odysseus,Odysseus,35
oscar_wilde,Oscar Wilde,36
oda_nobunaga,Oda Nobunaga,36
origen,Origen,36
opium,Opium,36
ozone,Ozone,36
obsidian,Obsidian,36
original_sin,Original sin,36
osiris,Osiris,36
oxidative_phosphorylation,Oxidative phosphorylation,36
omnipotence,Omnipotence,36
octopus,Octopus,36
operational_amplifier,Operational amplifier,36
olympus_mons,Olympus Mons,36
oliver_heaviside,Oliver Heaviside,36
poseidon,Poseidon,36
plato,Plato,36
phoneme,Phoneme,36
paris,Paris,36
polymer,Polymer,36
paul_ehrlich,Paul Ehrlich,36
portugal,Portugal,36
prion,Prion,36
potassium,Potassium,36
passover,Passover,36
prince_edward_island,Prince Edward Island,36
prometheus,Prometheus,36
phenylketonuria,Phenylketonuria,36
pythagoras,Pythagoras,37
pleistocene,Pleistocene,37
penicillin,Penicillin,37
proton,Proton,37
phosphorus,Phosphorus,37
palladium,Palladium,37
promethium,Promethium,37
pennsylvania,Pennsylvania,37
paraguay,Paraguay,37
philippines,Philippines,37
pitcairn_islands,Pitcairn Islands,37
photon,Photon,37
parmenides,Parmenides,37
photoelectric_effect,Photoelectric effect,37
psychoanalysis,Psychoanalysis,37
pantheism,Pantheism,37
pressure,Pressure,37
polymerase_chain_reaction,Polymerase chain reaction,37
pyrimidine,Pyrimidine,37
papyrus,Papyrus,37
parthenon,Parthenon,37
philosophical_investigations,Philosophical Investigations,37
potential_energy,Potential energy,37
petrarch,Petrarch,37
platypus,Platypus,37
paramagnetism,Paramagnetism,37
pseudo-dionysius_the_areopagite,Pseudo-Dionysius the Areopagite,37
pilgrimage,Pilgrimage,37
prague_spring,Prague Spring,38
prague,Prague,38
peace_of_westphalia,Peace of Westphalia,38
python_(programming_language),Python (programming language),38
penguin,Penguin,38
polyphemus,Polyphemus,38
portuguese_language,Portuguese language,38
passenger_pigeon,Passenger pigeon,38
pilus,Pilus,38
plasmid,Plasmid,38
ptolemy,Ptolemy,38
pegasus,Pegasus,38
percival_lowell,Percival Lowell,38
particle_in_a_box,Particle in a box,38
peroxisome,Peroxisome,38
population_inversion,Population inversion,38
phenol,Phenol,38
protagoras,Protagoras,38
peloponnesian_war,Peloponnesian War,38
priam,Priam,38
principia_mathematica,Principia Mathematica,38
proton_decay,Proton decay,38
flatworm,Flatworm,38
pride_and_prejudice,Pride and Prejudice,38
pablo_picasso,Pablo Picasso,38
palm_sunday,Palm Sunday,38
power_(physics),Power (physics),38
persephone,Persephone,38
pandora,Pandora,38
pain,Pain,38
presbyterianism,Presbyterianism,38
pierre_trudeau,Pierre Trudeau,39
pierre_curie,Pierre Curie,39
psychosis,Psychosis,39
philip_glass,Philip Glass,39
phenotype,Phenotype,39
photosynthesis,Photosynthesis,39
pierre-auguste_renoir,Pierre-Auguste Renoir,39
protein_kinase,Protein kinase,39
pauli_exclusion_principle,Pauli exclusion principle,39
pyrenees,Pyrenees,39
precession,Precession,39
positron,Positron,39
persian_gulf,Persian Gulf,39
peptidoglycan,Peptidoglycan,39
panama_canal,Panama Canal,39
pale_fire,Pale Fire,39
promoter_(genetics),Promoter (genetics),39
pidgin,Pidgin,39
piezoelectricity,Piezoelectricity,39
punctuated_equilibrium,Punctuated equilibrium,39
pelagianism,Pelagianism,39
procyon,Procyon,39
pittsburgh,Pittsburgh,39
poliomyelitis,Poliomyelitis,39
prayer_wheel,Prayer wheel,39
quark,Quark,40
quantum_mechanics,Quantum mechanics,40
quantum_computer,Quantum computer,40
quantum_chromodynamics,Quantum chromodynamics,40
quinine,Quinine,40
quantum_entanglement,Quantum entanglement,40
rational_choice_theory,Rational choice theory,40
ronald_reagan,Ronald Reagan,40
red_tide,Red tide,40
richard_wagner,Richard Wagner,40
rubidium,Rubidium,40
rwanda,Rwanda,40
raymond_chandler,Raymond Chandler,40
rubaiyat_of_omar_khayyam,Rubaiyat of Omar Khayyam,40
roger_casement,Roger Casement,41
real_irish_republican_army,Real Irish Republican Army,41
ribosome,Ribosome,41
retrovirus,Retrovirus,41
riemann_zeta_function,Riemann zeta function,41
rosencrantz_and_guildenstern_are_dead,Rosencrantz and Guildenstern Are Dead,41
richard_dawkins,Richard Dawkins,41
roger_bacon,Roger Bacon,41
refractive_index,Refractive index,41
rio_de_janeiro,Rio de Janeiro,41
rem_koolhaas,Rem Koolhaas,41
robert_frost,Robert Frost,41
rickets,Rickets,41
reconstructionist_judaism,Reconstructionist Judaism,41
rotterdam,Rotterdam,41
romare_bearden,Romare Bearden,41
ramadan,Ramadan,41
rayleigh_scattering,Rayleigh scattering,41
ray_bradbury,Ray Bradbury,41
restriction_enzyme,Restriction enzyme,41
roald_amundsen,Roald Amundsen,41
ralph_waldo_emerson,Ralph Waldo Emerson,41
reverse_transcriptase,Reverse transcriptase,41
riboflavin,Riboflavin,41
redshift,Redshift,41
robert_nozick,Robert Nozick,41
restriction_fragment_length_polymorphism,Restriction fragment length polymorphism,41
rajasthan,Rajasthan,41
robert_penn_warren,Robert Penn Warren,41
rudyard_kipling,Rudyard Kipling,41
ronald_coase,Ronald Coase,42
rainer_maria_rilke,Rainer Maria Rilke,42
rosetta_stone,Rosetta Stone,42
robert_louis_stevenson,Robert Louis Stevenson,42
roman_jakobson,Roman Jakobson,42
rust,Rust,42
ruth_benedict,Ruth Benedict,42
ragtime,Ragtime,42
rashi,Rashi,42
ragnar_frisch,Ragnar Frisch,42
stanley_kubrick,Stanley Kubrick,42
south_australia,South Australia,42
slime_mold,Slime mold,42
stockholm,Stockholm,42
sigmund_freud,Sigmund Freud,42
south_dakota,South Dakota,42
sri_lanka,Sri Lanka,42
sarajevo,Sarajevo,42
skepticism,Skepticism,42
stagflation,Stagflation,42
steve_reich,Steve Reich,42
sodium,Sodium,42
slovakia,Slovakia,42
saskatchewan,Saskatchewan,42
shamanism,Shamanism,42
superconductivity,Superconductivity,42
silurian,Silurian,42
semitic_languages,Semitic languages,42
sagittarius_(constellation),Sagittarius (constellation),42
special_relativity,Special relativity,43
sophocles,Sophocles,43
suleiman_the_magnificent,Suleiman the Magnificent,43
steel,Steel,43
stainless_steel,Stainless steel,43
silicon,Silicon,43
selenium,Selenium,43
strontium,Strontium,43
sulfur,Sulfur,43
senegal,Senegal,43
seychelles,Seychelles,43
sierra_leone,Sierra Leone,43
somalia,Somalia,43
sudan,Sudan,43
geography_of_switzerland,Geography of Switzerland,44
sense_and_sensibility,Sense and Sensibility,44
superfluid_helium-4,Superfluid helium-4,44
sicily,Sicily,44
stanley_milgram,Stanley Milgram,44
senegal_river,Senegal River,44
stonehenge,Stonehenge,44
samuel_beckett,Samuel Beckett,44
shanghai,Shanghai,44
sergei_prokofiev,Sergei Prokofiev,44
st._louis,St. Louis,44
sanskrit,Sanskrit,44
semiconductor,Semiconductor,44
starch,Starch,44
structuralism,Structuralism,44
scanning_tunneling_microscope,Scanning tunneling microscope,44
schizophrenia,Schizophrenia,44
samuel_pepys,Samuel Pepys,44
stephen_jay_gould,Stephen Jay Gould,44
sleipnir,Sleipnir,44
walter_scott,Walter Scott,44
scylla,Scylla,44
septuagint,Septuagint,44
susan_b._anthony,Susan B. Anthony,44
sikhism,Sikhism,44
snake_river,Snake River,44
strong_interaction,Strong interaction,44
sirius,Sirius,44
simon_magus,Simon Magus,44
scanning_electron_microscope,Scanning electron microscope,44
second_vatican_council,Second Vatican Council,44
salicylic_acid,Salicylic acid,44
seaborgium,Seaborgium,44
samaritans,Samaritans,45
sydney_opera_house,Sydney Opera House,45
sufism,Sufism,45
sarawak,Sarawak,45
scurvy,Scurvy,45
shinto,Shinto,45
string_theory,String theory,45
samhain,Samhain,45
solomon,Solomon,45
saul,Saul,45
sennacherib,Sennacherib,45
samuel,Samuel,45
simple_harmonic_motion,Simple harmonic motion,45
stimulated_emission,Stimulated emission,45
rna_splicing,RNA splicing,45
solar_wind,Solar wind,45
shaka,Shaka,45
sukkot,Sukkot,45
sumatra,Sumatra,45
sylvia_plath,Sylvia Plath,45
salman_rushdie,Salman Rushdie,45
sulawesi,Sulawesi,45
slide_rule,Slide rule,45
styx,Styx,45
shah_jahan,Shah Jahan,45
saul_bellow,Saul Bellow,45
serotonin,Serotonin,46
surrealism,Surrealism,46
shabbat,Shabbat,46
sir_gawain_and_the_green_knight,Sir Gawain and the Green Knight,46
sharia,Sharia,46
shiva,Shiva,46
syphilis,Syphilis,46
serengeti,Serengeti,46
snowy_mountains,Snowy Mountains,46
skara_brae,Skara Brae,46
sinners_in_the_hands_of_an_angry_god,Sinners in the Hands of an Angry God,46
simpson_desert,Simpson Desert,46
snowball_earth,Snowball Earth,46
speciation,Speciation,46
strait_of_hormuz,Strait of Hormuz,46
semantics,Semantics,46
stone_age,Stone Age,46
sigrid_undset,Sigrid Undset,46
sulfuric_acid,Sulfuric acid,46
semiotics,Semiotics,46
streptococcus,Streptococcus,46
shem,Shem,46
sardinia,Sardinia,46
sunni_islam,Sunni Islam,47
samuel_taylor_coleridge,Samuel Taylor Coleridge,47
skylab,Skylab,47
scott_joplin,Scott Joplin,47
salamander,Salamander,47
thomas_reid,Thomas Reid,47
thomas_hobbes,Thomas Hobbes,47
trombone,Trombone,47
truth,Truth,47
thomas_jefferson,Thomas Jefferson,47
tasmania,Tasmania,47
taurus_(constellation),Taurus (constellation),47
triassic,Triassic,47
transistor,Transistor,47
titanium,Titanium,47
technetium,Technetium,47
tin,Tin,47
tungsten,Tungsten,47
tractatus_logico-philosophicus,Tractatus Logico-Philosophicus,47
thyroid,Thyroid,47
thomas_mann,Thomas Mann,47
problem_of_evil,Problem of evil,47
tajikistan,Tajikistan,47
geography_of_tajikistan,Geography of Tajikistan,47
geography_of_tanzania,Geography of Tanzania,48
geography_of_thailand,Geography of Thailand,48
tonga,Tonga,48
tuvalu,Tuvalu,48
t._s._eliot,T. S. Eliot,48
the_threepenny_opera,The Threepenny Opera,48
the_communist_manifesto,The Communist Manifesto,48
torah,Torah,48
talmud,Talmud,48
trumpet,Trumpet,48
theodor_w._adorno,Theodor W. Adorno,48
tennessee,Tennessee,48
torque,Torque,48
the_marriage_of_figaro,The Marriage of Figaro,48
total_internal_reflection,Total internal reflection,48
thomas_gray,Thomas Gray,48
triple_point,Triple point,48
taxonomy_(biology),Taxonomy (biology),48
tierra_del_fuego,Tierra del Fuego,48
thiamine,Thiamine,48
alhambra,Alhambra,48
thirty_years'_war,Thirty Years' War,48
timor,Timor,48
trypsin,Trypsin,48
tuberculosis,Tuberculosis,48
tundra,Tundra,48
trinitrotoluene,Trinitrotoluene,48
the_screwtape_letters,The Screwtape Letters,48
teleological_argument,Teleological argument,48
tlaloc,Tlaloc,49
thomas_nast,Thomas Nast,49
teutonic_knights,Teutonic Knights,49
tuatara,Tuatara,49
thomas_paine,Thomas Paine,49
thomas_pynchon,Thomas Pynchon,49
transformer,Transformer,49
transubstantiation,Transubstantiation,49
the_dagda,The Dagda,49
tuba,Tuba,49
testosterone,Testosterone,49
tempera,Tempera,49
the_importance_of_being_earnest,The Importance of Being Earnest,49
masaccio,Masaccio,49
thuringia,Thuringia,49
tsunami,Tsunami,49
toyotomi_hideyoshi,Toyotomi Hideyoshi,49
tokugawa_ieyasu,Tokugawa Ieyasu,49
trireme,Trireme,49
tertullian,Tertullian,49
tabula_rasa,Tabula rasa,49
theseus,Theseus,49
titration,Titration,49
the_age_of_reason,The Age of Reason,49
tachyon,Tachyon,49
tritium,Tritium,49
the_picture_of_dorian_gray,The Picture of Dorian Gray,49
tyrosine,Tyrosine,49
tristan_da_cunha,Tristan da Cunha,49
osmotic_pressure,Osmotic pressure,49
treaty_of_brest-litovsk,Treaty of Brest-Litovsk,49
terry_riley,Terry Riley,49
tasmanian_devil,Tasmanian devil,49
tantra,Tantra,49
talc,Talc,49
tokamak,Tokamak,50
thomas_robert_malthus,Thomas Robert Malthus,50
theosophy,Theosophy,50
thomas_hunt_morgan,Thomas Hunt Morgan,50
tallinn,Tallinn,50
lord_of_the_flies,Lord of the Flies,50
article_four_of_the_united_states_constitution,Article Four of the United States Constitution,50
urea,Urea,50
uric_acid,Uric acid,50
unemployment,Unemployment,50
uranium,Uranium,50
ukraine,Ukraine,50
ulysses_s._grant,Ulysses S. Grant,50
utilitarianism,Utilitarianism,50
uganda,Uganda,50
